lap_number,driver_number,grand_prix,flag_upper,sc_deploy,sc_end,vsc_deploy,vsc_end,is_yellow,is_double_yellow,is_red,is_blue,lap_clean
31,63.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
32,63.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
34,63.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
34,63.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
37,63.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
49,63.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
56,63.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
58,63.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
26,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
29,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
30,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
32,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
32,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
33,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
35,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
48,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
52,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
53,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
54,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
55,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
70,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
70,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
70,87.0,Monte Carlo,BLUE,False,False,False,False,False,False,False,True,False
1,,Monte Carlo,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Monte Carlo,YELLOW,False,False,False,False,True,False,False,False,False
2,,Monte Carlo,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
8,,Monte Carlo,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
10,,Monte Carlo,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
38,,Monte Carlo,YELLOW,False,False,False,False,True,False,False,False,False
51,5.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
59,5.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
55,6.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
55,6.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
56,6.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
56,6.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
57,6.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
63,6.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
53,10.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
54,10.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
55,10.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
62,22.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
62,22.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
47,23.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
48,23.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
48,23.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
48,23.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
40,30.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
41,30.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
43,30.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
44,30.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
45,30.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
46,30.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
47,30.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
47,30.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
48,30.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
49,30.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
54,30.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
59,31.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
59,31.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
57,43.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
57,43.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
58,43.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
58,43.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
58,43.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
63,43.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
57,87.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
57,87.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
57,87.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
58,87.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
58,87.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
58,87.0,Montreal,BLUE,False,False,False,False,False,False,False,True,False
48,,Montreal,YELLOW,False,False,False,False,True,False,False,False,False
49,,Montreal,YELLOW,False,False,False,False,True,False,False,False,False
67,,Montreal,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
67,,Montreal,YELLOW,False,False,False,False,True,False,False,False,False
67,,Montreal,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
67,,Montreal,YELLOW,False,False,False,False,True,False,False,False,False
53,31.0,Monza,BLUE,False,False,False,False,False,False,False,True,False
40,43.0,Monza,BLUE,False,False,False,False,False,False,False,True,False
50,43.0,Monza,BLUE,False,False,False,False,False,False,False,True,False
1,,Monza,YELLOW,False,False,False,False,True,False,False,False,False
1,,Monza,YELLOW,False,False,False,False,True,False,False,False,False
1,,Monza,YELLOW,False,False,False,False,True,False,False,False,False
1,,Monza,YELLOW,False,False,False,False,True,False,False,False,False
1,,Monza,YELLOW,False,False,False,False,True,False,False,False,False
41,,Monza,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
41,,Monza,YELLOW,False,False,False,False,True,False,False,False,False
57,,Sakhir,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
57,,Sakhir,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
51,5.0,Shanghai,BLUE,False,False,False,False,False,False,False,True,False
52,5.0,Shanghai,BLUE,False,False,False,False,False,False,False,True,False
56,5.0,Shanghai,BLUE,False,False,False,False,False,False,False,True,False
48,22.0,Shanghai,BLUE,False,False,False,False,False,False,False,True,False
49,27.0,Shanghai,BLUE,False,False,False,False,False,False,False,True,False
50,27.0,Shanghai,BLUE,False,False,False,False,False,False,False,True,False
54,27.0,Shanghai,BLUE,False,False,False,False,False,False,False,True,False
56,27.0,Shanghai,BLUE,False,False,False,False,False,False,False,True,False
1,,Shanghai,YELLOW,False,False,False,False,True,False,False,False,False
1,,Shanghai,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Shanghai,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Shanghai,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Shanghai,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Shanghai,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Shanghai,YELLOW,False,False,False,False,True,False,False,False,False
1,,Shanghai,YELLOW,False,False,False,False,True,False,False,False,False
1,,Shanghai,YELLOW,False,False,False,False,True,False,False,False,False
3,,Shanghai,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
6,,Shanghai,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
44,31.0,Silverstone,BLUE,False,False,False,False,False,False,False,True,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Silverstone,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Silverstone,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Silverstone,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
1,,Silverstone,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
3,,Silverstone,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
3,,Silverstone,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
4,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
5,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
6,,Silverstone,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
14,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
18,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
19,,Silverstone,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
22,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
40,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
43,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
43,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
44,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
44,,Silverstone,YELLOW,False,False,False,False,True,False,False,False,False
45,5.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
48,5.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
48,5.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
50,5.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
50,5.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
56,5.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
56,5.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
56,5.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
57,5.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
52,6.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
52,6.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
56,6.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
56,6.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
56,6.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
57,6.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
57,6.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
45,10.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
45,10.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
47,10.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
48,10.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
49,10.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
53,10.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
42,18.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
42,18.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
45,18.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
45,18.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
48,18.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
48,18.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
51,22.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
53,22.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
54,22.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
44,23.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
45,27.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
47,27.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
61,27.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
59,30.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
44,31.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
47,31.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
47,31.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
47,31.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
47,31.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
49,31.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
55,31.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
55,31.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
55,31.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
55,31.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
55,31.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
47,43.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
48,43.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
49,43.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
51,43.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
59,43.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
61,43.0,Singapore,BLUE,False,False,False,False,False,False,False,True,False
1,,Singapore,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Singapore,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Singapore,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
7,,Singapore,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
45,,Singapore,YELLOW,False,False,False,False,True,False,False,False,False
39,6.0,Spa-Francorchamps,BLUE,False,False,False,False,False,False,False,True,False
40,6.0,Spa-Francorchamps,BLUE,False,False,False,False,False,False,False,True,False
40,6.0,Spa-Francorchamps,BLUE,False,False,False,False,False,False,False,True,False
40,6.0,Spa-Francorchamps,BLUE,False,False,False,False,False,False,False,True,False
1,,Spa-Francorchamps,RED,False,False,False,False,False,False,True,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,YELLOW,False,False,False,False,True,False,False,False,False
1,,Spa-Francorchamps,YELLOW,False,False,False,False,True,False,False,False,False
1,,Spa-Francorchamps,YELLOW,False,False,False,False,True,False,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,YELLOW,False,False,False,False,True,False,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spa-Francorchamps,YELLOW,False,False,False,False,True,False,False,False,False
44,,Spa-Francorchamps,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
51,5.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
69,5.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
69,5.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
60,6.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
61,6.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
67,6.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
70,6.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
55,10.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
56,10.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
63,10.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
68,10.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
68,10.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
69,14.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
41,18.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
41,18.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
41,18.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
43,18.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
54,18.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
59,18.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
48,22.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
54,22.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
58,22.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
62,22.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
66,22.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
68,22.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
68,22.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
69,22.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
46,27.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
47,27.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
47,27.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
64,27.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
64,27.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
62,31.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
62,31.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
40,43.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
54,43.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
60,43.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
60,43.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
65,43.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
65,43.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
58,87.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
59,87.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
68,87.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
68,87.0,Spielberg,BLUE,False,False,False,False,False,False,False,True,False
1,,Spielberg,YELLOW,False,False,False,False,True,False,False,False,False
1,,Spielberg,YELLOW,False,False,False,False,True,False,False,False,False
1,,Spielberg,YELLOW,False,False,False,False,True,False,False,False,False
1,,Spielberg,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Spielberg,YELLOW,False,False,False,False,True,False,False,False,False
1,,Spielberg,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
31,,Spielberg,YELLOW,False,False,False,False,True,False,False,False,False
70,,Spielberg,YELLOW,False,False,False,False,True,False,False,False,False
70,,Spielberg,YELLOW,False,False,False,False,True,False,False,False,False
70,,Spielberg,YELLOW,False,False,False,False,True,False,False,False,False
45,18.0,Suzuka,BLUE,False,False,False,False,False,False,False,True,False
46,18.0,Suzuka,BLUE,False,False,False,False,False,False,False,True,False
57,6.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
54,30.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
57,43.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
57,43.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
58,43.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
58,43.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
58,43.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
58,43.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
58,43.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
1,,Yas Marina Circuit,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
29,30.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
29,30.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
29,30.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
29,30.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
29,55.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
29,55.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
53,55.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
1,,Zandvoort,YELLOW,False,False,False,False,True,False,False,False,False
1,,Zandvoort,YELLOW,False,False,False,False,True,False,False,False,False
1,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Zandvoort,YELLOW,False,False,False,False,True,False,False,False,False
1,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
23,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
23,,Zandvoort,YELLOW,False,False,False,False,True,False,False,False,False
23,,Zandvoort,YELLOW,False,False,False,False,True,False,False,False,False
24,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
24,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
35,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
53,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
53,,Zandvoort,YELLOW,False,False,False,False,True,False,False,False,False
53,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
55,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
55,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
65,,Zandvoort,YELLOW,False,False,False,False,True,False,False,False,False
65,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
67,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
72,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
72,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
72,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
